"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-03-28",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-03-29",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-03-31",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-01",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-02",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-03",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-04",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-05",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-06",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-07",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-08",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-09",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-10",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-11",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-12",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-13",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-14",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-15",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-16",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-17",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-18",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-19",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-20",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-21",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-22",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-23",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-24",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-25",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-26",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-27",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-28",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-29",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-04-30",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-05-01",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-05-02",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-05-03",,,,,,,,,
"US1NELA0001","LINCOLN 4.5 SE, NE US","2024-05-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-01",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-02",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-03",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-05",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-06",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-07",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-08",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-09",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-10",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-11",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-12",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-13",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-14",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-15",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-16",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-17",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-18",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-19",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-20",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-21",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-22",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-23",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-24",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-25",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-26",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-27",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-28",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-29",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-01-31",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-01",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-02",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-03",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-05",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-06",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-07",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-08",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-09",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-10",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-11",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-12",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-13",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-14",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-15",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-17",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-18",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-19",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-20",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-21",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-22",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-23",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-24",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-25",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-26",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-02-29",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-01",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-02",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-03",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-05",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-06",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-07",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-08",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-09",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-10",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-11",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-12",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-13",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-14",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-15",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-18",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-19",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-20",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-21",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-22",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-23",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-24",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-25",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-26",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-28",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-29",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-30",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-03-31",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-01",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-02",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-03",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-05",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-06",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-07",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-10",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-11",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-12",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-13",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-14",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-16",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-17",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-18",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-19",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-20",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-21",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-22",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-23",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-24",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-26",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-27",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-28",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-29",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-04-30",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-05-01",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-05-02",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-05-04",,,,,,,,,
"US1NELA0068","LINCOLN 6.1 SSE, NE US","2024-05-05",,,,,,,,,
"US1NELA0025","LINCOLN 7.7 SSE, NE US","2024-04-01",,,,,,,,,
"US1NELA0025","LINCOLN 7.7 SSE, NE US","2024-04-23",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-01",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-02",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-03",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-04",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-05",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-06",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-07",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-08",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-09",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-10",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-11",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-12",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-13",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-14",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-15",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-16",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-17",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-18",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-19",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-20",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-21",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-22",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-23",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-24",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-25",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-26",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-27",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-28",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-29",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-30",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-01-31",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-01",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-02",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-03",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-04",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-05",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-06",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-07",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-08",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-09",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-10",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-11",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-12",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-13",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-14",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-15",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-16",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-17",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-18",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-19",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-20",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-21",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-22",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-23",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-24",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-25",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-26",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-27",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-28",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-02-29",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-01",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-02",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-03",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-04",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-05",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-06",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-07",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-08",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-09",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-10",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-11",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-12",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-13",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-14",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-15",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-16",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-17",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-18",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-19",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-20",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-21",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-22",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-23",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-24",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-25",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-26",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-27",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-28",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-29",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-30",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-03-31",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-01",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-02",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-03",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-04",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-05",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-06",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-07",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-08",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-09",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-10",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-11",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-12",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-13",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-14",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-15",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-16",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-17",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-18",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-19",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-20",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-21",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-22",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-23",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-24",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-25",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-26",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-27",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-28",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-29",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-04-30",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-05-01",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-05-02",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-05-03",,,,,,,,,
"US1NELA0041","MALCOLM 0.3 SSE, NE US","2024-05-04",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-01",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-02",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-03",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-04",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-05",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-06",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-07",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-08",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-09",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-11",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-12",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-13",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-14",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-15",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-16",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-17",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-18",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-19",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-20",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-21",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-22",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-23",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-24",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-25",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-26",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-27",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-28",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-29",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-30",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-01-31",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-01",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-02",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-03",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-04",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-05",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-06",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-07",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-08",,,,,,,,,
"US1NELA0063","LINCOLN 3.9 ESE, NE US","2024-02-09",,,,,,,,,
